Samples.DateAndTime,Samples.Site,Sites.Name,Samples.Location,Locations.Name,Samples.Sample,Samples.TakenBy,Laboratories.Name,Samples.LabRef,SampleDepths.DepthNo,SampleDepths.DepthTime,SampleDepths.Depth,SampleValues.Param,Params.Name,Params.Units,SampleValues.Val,SampleValues.Qualifier,SampleValues.Quality,Samples.Comments,SampleDepths.Comments,SampleValues.Comments,Params.BioKingdom,Params.BioPhylum,Params.BioClass,Params.BioOrder,Params.BioFamily,Params.BioGenus,Params.BioSpecies,Datasets
24/02/2021 11:05,418,ARTHURS LAKE,21,MORASS AT LONE TREE - LLL monitoring,80898,KM/JB,Field measurement,,8,24/02/2021 11:05,2.5,432,PAR omni-directional,µmol photons/m²/sec,172,,11,"Chla filtered at AST.,PURPOSE: Water Licence Annual Plan WQ, EnteredBy: macfarlanek 07/06/2021 14:08",,"Field duplicate, Steady light throughout profile.",,,,,,,,"SOURCE: Field Note importer
SOURCE: Field Note
RELATED_TO: PAR
RELATED_TO: Logger
RELATED_TO: LAB
PURPOSE: Water Licence Annual Plan WQ
"
24/02/2021 11:05,418,ARTHURS LAKE,21,MORASS AT LONE TREE - LLL monitoring,80898,KM/JB,Field measurement,,7,24/02/2021 11:05,2,432,PAR omni-directional,µmol photons/m²/sec,378,,11,"Chla filtered at AST.,PURPOSE: Water Licence Annual Plan WQ, EnteredBy: macfarlanek 07/06/2021 14:08",,"Field duplicate, Steady light throughout profile.",,,,,,,,"SOURCE: Field Note importer
SOURCE: Field Note
RELATED_TO: PAR
RELATED_TO: Logger
RELATED_TO: LAB
PURPOSE: Water Licence Annual Plan WQ
"
24/02/2021 11:05,418,ARTHURS LAKE,21,MORASS AT LONE TREE - LLL monitoring,80898,KM/JB,Field measurement,,6,24/02/2021 11:05,1.5,432,PAR omni-directional,µmol photons/m²/sec,438,,11,"Chla filtered at AST.,PURPOSE: Water Licence Annual Plan WQ, EnteredBy: macfarlanek 07/06/2021 14:08",,"Field duplicate, Steady light throughout profile.",,,,,,,,"SOURCE: Field Note importer
SOURCE: Field Note
RELATED_TO: PAR
RELATED_TO: Logger
RELATED_TO: LAB
PURPOSE: Water Licence Annual Plan WQ
"
24/02/2021 11:05,418,ARTHURS LAKE,21,MORASS AT LONE TREE - LLL monitoring,80898,KM/JB,Field measurement,,5,24/02/2021 11:05,1,432,PAR omni-directional,µmol photons/m²/sec,723,,11,"Chla filtered at AST.,PURPOSE: Water Licence Annual Plan WQ, EnteredBy: macfarlanek 07/06/2021 14:08",,"Field duplicate, Steady light throughout profile.",,,,,,,,"SOURCE: Field Note importer
SOURCE: Field Note
RELATED_TO: PAR
RELATED_TO: Logger
RELATED_TO: LAB
PURPOSE: Water Licence Annual Plan WQ
"
24/02/2021 11:05,418,ARTHURS LAKE,21,MORASS AT LONE TREE - LLL monitoring,80898,KM/JB,Field measurement,,4,24/02/2021 11:05,0.5,432,PAR omni-directional,µmol photons/m²/sec,1154,,11,"Chla filtered at AST.,PURPOSE: Water Licence Annual Plan WQ, EnteredBy: macfarlanek 07/06/2021 14:08",,"Field duplicate, Steady light throughout profile.",,,,,,,,"SOURCE: Field Note importer
SOURCE: Field Note
RELATED_TO: PAR
RELATED_TO: Logger
RELATED_TO: LAB
PURPOSE: Water Licence Annual Plan WQ
"
24/02/2021 11:05,418,ARTHURS LAKE,21,MORASS AT LONE TREE - LLL monitoring,80898,KM/JB,Field measurement,,3,24/02/2021 11:05,0,432,PAR omni-directional,µmol photons/m²/sec,1769,,11,"Chla filtered at AST.,PURPOSE: Water Licence Annual Plan WQ, EnteredBy: macfarlanek 07/06/2021 14:08",,"Field duplicate, MEDIUM: AIR, Steady light throughout profile.",,,,,,,,"SOURCE: Field Note importer
SOURCE: Field Note
RELATED_TO: PAR
RELATED_TO: Logger
RELATED_TO: LAB
PURPOSE: Water Licence Annual Plan WQ
"
24/02/2021 11:05,418,ARTHURS LAKE,21,MORASS AT LONE TREE - LLL monitoring,80898,KM/JB,Field measurement,,2,24/02/2021 11:05,0.2,101,Water Temperature,Degrees C,15.8,,11,"Chla filtered at AST.,PURPOSE: Water Licence Annual Plan WQ, EnteredBy: macfarlanek 07/06/2021 14:08",Surface grab sample,"Field duplicate, EQUIPMENT: WTW handheld.",,,,,,,,"SOURCE: Field Note importer
SOURCE: Field Note
RELATED_TO: PAR
RELATED_TO: Logger
RELATED_TO: LAB
PURPOSE: Water Licence Annual Plan WQ
"
24/02/2021 11:05,418,ARTHURS LAKE,21,MORASS AT LONE TREE - LLL monitoring,80898,KM/JB,Field measurement,,2,24/02/2021 11:05,0.2,136.01,Turbidity,NTU/FNU,2.64,,11,"Chla filtered at AST.,PURPOSE: Water Licence Annual Plan WQ, EnteredBy: macfarlanek 07/06/2021 14:08",Surface grab sample,"Field duplicate, EQUIPMENT: Hach 2100P",,,,,,,,"SOURCE: Field Note importer
SOURCE: Field Note
RELATED_TO: PAR
RELATED_TO: Logger
RELATED_TO: LAB
PURPOSE: Water Licence Annual Plan WQ
"
24/02/2021 11:05,418,ARTHURS LAKE,21,MORASS AT LONE TREE - LLL monitoring,80898,KM/JB,Field measurement,,2,24/02/2021 11:05,0.2,141.01,Conductivity @ TRef 25,uS/cm (25 TRef),28,,11,"Chla filtered at AST.,PURPOSE: Water Licence Annual Plan WQ, EnteredBy: macfarlanek 07/06/2021 14:08",Surface grab sample,"Field duplicate, EQUIPMENT: WTW handheld.",,,,,,,,"SOURCE: Field Note importer
SOURCE: Field Note
RELATED_TO: PAR
RELATED_TO: Logger
RELATED_TO: LAB
PURPOSE: Water Licence Annual Plan WQ
"
24/02/2021 11:05,418,ARTHURS LAKE,21,MORASS AT LONE TREE - LLL monitoring,80898,KM/JB,Field measurement,,2,24/02/2021 11:05,0.2,154.1,pH field,,7.15,,11,"Chla filtered at AST.,PURPOSE: Water Licence Annual Plan WQ, EnteredBy: macfarlanek 07/06/2021 14:08",Surface grab sample,"Field duplicate, EQUIPMENT: WTW handheld.",,,,,,,,"SOURCE: Field Note importer
SOURCE: Field Note
RELATED_TO: PAR
RELATED_TO: Logger
RELATED_TO: LAB
PURPOSE: Water Licence Annual Plan WQ
"
24/02/2021 11:05,418,ARTHURS LAKE,21,MORASS AT LONE TREE - LLL monitoring,80898,KM/JB,Field measurement,,2,24/02/2021 11:05,0.2,266,Dissolved Oxygen (DO mg/l),mg/l,8.71,,11,"Chla filtered at AST.,PURPOSE: Water Licence Annual Plan WQ, EnteredBy: macfarlanek 07/06/2021 14:08",Surface grab sample,"Field duplicate, EQUIPMENT: WTW handheld.",,,,,,,,"SOURCE: Field Note importer
SOURCE: Field Note
RELATED_TO: PAR
RELATED_TO: Logger
RELATED_TO: LAB
PURPOSE: Water Licence Annual Plan WQ
"
24/02/2021 11:05,418,ARTHURS LAKE,21,MORASS AT LONE TREE - LLL monitoring,80898,KM/JB,Field measurement,,2,24/02/2021 11:05,0.2,266.01,Dissolved Oxygen (DO %),% Saturation,98.6,,11,"Chla filtered at AST.,PURPOSE: Water Licence Annual Plan WQ, EnteredBy: macfarlanek 07/06/2021 14:08",Surface grab sample,"Field duplicate, EQUIPMENT: WTW handheld.",,,,,,,,"SOURCE: Field Note importer
SOURCE: Field Note
RELATED_TO: PAR
RELATED_TO: Logger
RELATED_TO: LAB
PURPOSE: Water Licence Annual Plan WQ
"
24/02/2021 11:05,418,ARTHURS LAKE,21,MORASS AT LONE TREE - LLL monitoring,80898,KM/JB,Field measurement,,1,24/02/2021 11:05,0,102,Air Temperature,Degrees C,12,,11,"Chla filtered at AST.,PURPOSE: Water Licence Annual Plan WQ, EnteredBy: macfarlanek 07/06/2021 14:08",Surface observation,,,,,,,,,"SOURCE: Field Note importer
SOURCE: Field Note
RELATED_TO: PAR
RELATED_TO: Logger
RELATED_TO: LAB
PURPOSE: Water Licence Annual Plan WQ
"
24/02/2021 11:05,418,ARTHURS LAKE,21,MORASS AT LONE TREE - LLL monitoring,80898,KM/JB,Field measurement,,1,24/02/2021 11:05,0,110.11,Precipitation Type,,0,,11,"Chla filtered at AST.,PURPOSE: Water Licence Annual Plan WQ, EnteredBy: macfarlanek 07/06/2021 14:08",Surface observation,"0=None, 1=Drizzle, 2=Snow, 3=Sleet, 4=Hail, 5=Rain",,,,,,,,"SOURCE: Field Note importer
SOURCE: Field Note
RELATED_TO: PAR
RELATED_TO: Logger
RELATED_TO: LAB
PURPOSE: Water Licence Annual Plan WQ
"
24/02/2021 11:05,418,ARTHURS LAKE,21,MORASS AT LONE TREE - LLL monitoring,80898,KM/JB,Field measurement,,1,24/02/2021 11:05,0,131,Transparency - Secchi,Metres,1.15,,11,"Chla filtered at AST.,PURPOSE: Water Licence Annual Plan WQ, EnteredBy: macfarlanek 07/06/2021 14:08",Surface observation,EQUIPMENT: Secchi disc.,,,,,,,,"SOURCE: Field Note importer
SOURCE: Field Note
RELATED_TO: PAR
RELATED_TO: Logger
RELATED_TO: LAB
PURPOSE: Water Licence Annual Plan WQ
"
24/02/2021 11:05,418,ARTHURS LAKE,21,MORASS AT LONE TREE - LLL monitoring,80898,KM/JB,Field measurement,,1,24/02/2021 11:05,0,133.38,Sample bottles,units,6,,11,"Chla filtered at AST.,PURPOSE: Water Licence Annual Plan WQ, EnteredBy: macfarlanek 07/06/2021 14:08",Surface observation,,,,,,,,,"SOURCE: Field Note importer
SOURCE: Field Note
RELATED_TO: PAR
RELATED_TO: Logger
RELATED_TO: LAB
PURPOSE: Water Licence Annual Plan WQ
"
24/02/2021 11:05,418,ARTHURS LAKE,21,MORASS AT LONE TREE - LLL monitoring,80898,KM/JB,Field measurement,,1,24/02/2021 11:05,0,167.02,Water Surface Conditions,,0,,11,"Chla filtered at AST.,PURPOSE: Water Licence Annual Plan WQ, EnteredBy: macfarlanek 07/06/2021 14:08",Surface observation,"0=Flat, 1=Ripples, 2=Small wavelets, 3=Large wavelets, 4=Small waves, 5=Moderate waves, 6=Long waves",,,,,,,,"SOURCE: Field Note importer
SOURCE: Field Note
RELATED_TO: PAR
RELATED_TO: Logger
RELATED_TO: LAB
PURPOSE: Water Licence Annual Plan WQ
"
24/02/2021 11:05,418,ARTHURS LAKE,21,MORASS AT LONE TREE - LLL monitoring,80898,KM/JB,Field measurement,,1,24/02/2021 11:05,0,180.07,Wind Direction Estimate,Degrees,0,,11,"Chla filtered at AST.,PURPOSE: Water Licence Annual Plan WQ, EnteredBy: macfarlanek 07/06/2021 14:08",Surface observation,,,,,,,,,"SOURCE: Field Note importer
SOURCE: Field Note
RELATED_TO: PAR
RELATED_TO: Logger
RELATED_TO: LAB
PURPOSE: Water Licence Annual Plan WQ
"
24/02/2021 11:05,418,ARTHURS LAKE,21,MORASS AT LONE TREE - LLL monitoring,80898,KM/JB,Field measurement,,1,24/02/2021 11:05,0,185.1,Wind speed estimate,Beaufort,0,,11,"Chla filtered at AST.,PURPOSE: Water Licence Annual Plan WQ, EnteredBy: macfarlanek 07/06/2021 14:08",Surface observation,,,,,,,,,"SOURCE: Field Note importer
SOURCE: Field Note
RELATED_TO: PAR
RELATED_TO: Logger
RELATED_TO: LAB
PURPOSE: Water Licence Annual Plan WQ
"
24/02/2021 11:05,418,ARTHURS LAKE,21,MORASS AT LONE TREE - LLL monitoring,80898,KM/JB,Field measurement,,1,24/02/2021 11:05,0,188,Cloud cover,Okta,2,,11,"Chla filtered at AST.,PURPOSE: Water Licence Annual Plan WQ, EnteredBy: macfarlanek 07/06/2021 14:08",Surface observation,,,,,,,,,"SOURCE: Field Note importer
SOURCE: Field Note
RELATED_TO: PAR
RELATED_TO: Logger
RELATED_TO: LAB
PURPOSE: Water Licence Annual Plan WQ
"
22/12/2020 14:15,418,ARTHURS LAKE,21,MORASS AT LONE TREE - LLL monitoring,80890,KM/AT,Field measurement,,13,22/12/2020 14:15,4.9,432,PAR omni-directional,µmol photons/m²/sec,21,,11,"Chla filtered at AST.,PURPOSE: Water Licence Annual Plan WQ, EnteredBy: macfarlanek 03/06/2021 14:03",,"Field duplicate, Steady dull light throughout profile.",,,,,,,,"SOURCE: Field Note importer
SOURCE: Field Note
RELATED_TO: PAR
RELATED_TO: Logger
RELATED_TO: LAB
PURPOSE: Water Licence Annual Plan WQ
"
22/12/2020 14:15,418,ARTHURS LAKE,21,MORASS AT LONE TREE - LLL monitoring,80890,KM/AT,Field measurement,,12,22/12/2020 14:15,4.5,432,PAR omni-directional,µmol photons/m²/sec,25,,11,"Chla filtered at AST.,PURPOSE: Water Licence Annual Plan WQ, EnteredBy: macfarlanek 03/06/2021 14:03",,"Field duplicate, Steady dull light throughout profile.",,,,,,,,"SOURCE: Field Note importer
SOURCE: Field Note
RELATED_TO: PAR
RELATED_TO: Logger
RELATED_TO: LAB
PURPOSE: Water Licence Annual Plan WQ
"
22/12/2020 14:15,418,ARTHURS LAKE,21,MORASS AT LONE TREE - LLL monitoring,80890,KM/AT,Field measurement,,11,22/12/2020 14:15,4,432,PAR omni-directional,µmol photons/m²/sec,34,,11,"Chla filtered at AST.,PURPOSE: Water Licence Annual Plan WQ, EnteredBy: macfarlanek 03/06/2021 14:03",,"Field duplicate, Steady dull light throughout profile.",,,,,,,,"SOURCE: Field Note importer
SOURCE: Field Note
RELATED_TO: PAR
RELATED_TO: Logger
RELATED_TO: LAB
PURPOSE: Water Licence Annual Plan WQ
"
22/12/2020 14:15,418,ARTHURS LAKE,21,MORASS AT LONE TREE - LLL monitoring,80890,KM/AT,Field measurement,,10,22/12/2020 14:15,3.5,432,PAR omni-directional,µmol photons/m²/sec,47,,11,"Chla filtered at AST.,PURPOSE: Water Licence Annual Plan WQ, EnteredBy: macfarlanek 03/06/2021 14:03",,"Field duplicate, Steady dull light throughout profile.",,,,,,,,"SOURCE: Field Note importer
SOURCE: Field Note
RELATED_TO: PAR
RELATED_TO: Logger
RELATED_TO: LAB
PURPOSE: Water Licence Annual Plan WQ
"
22/12/2020 14:15,418,ARTHURS LAKE,21,MORASS AT LONE TREE - LLL monitoring,80890,KM/AT,Field measurement,,9,22/12/2020 14:15,3,432,PAR omni-directional,µmol photons/m²/sec,63,,11,"Chla filtered at AST.,PURPOSE: Water Licence Annual Plan WQ, EnteredBy: macfarlanek 03/06/2021 14:03",,"Field duplicate, Steady dull light throughout profile.",,,,,,,,"SOURCE: Field Note importer
SOURCE: Field Note
RELATED_TO: PAR
RELATED_TO: Logger
RELATED_TO: LAB
PURPOSE: Water Licence Annual Plan WQ
"
22/12/2020 14:15,418,ARTHURS LAKE,21,MORASS AT LONE TREE - LLL monitoring,80890,KM/AT,Field measurement,,8,22/12/2020 14:15,2.5,432,PAR omni-directional,µmol photons/m²/sec,85,,11,"Chla filtered at AST.,PURPOSE: Water Licence Annual Plan WQ, EnteredBy: macfarlanek 03/06/2021 14:03",,"Field duplicate, Steady dull light throughout profile.",,,,,,,,"SOURCE: Field Note importer
SOURCE: Field Note
RELATED_TO: PAR
RELATED_TO: Logger
RELATED_TO: LAB
PURPOSE: Water Licence Annual Plan WQ
"
22/12/2020 14:15,418,ARTHURS LAKE,21,MORASS AT LONE TREE - LLL monitoring,80890,KM/AT,Field measurement,,7,22/12/2020 14:15,2,432,PAR omni-directional,µmol photons/m²/sec,117,,11,"Chla filtered at AST.,PURPOSE: Water Licence Annual Plan WQ, EnteredBy: macfarlanek 03/06/2021 14:03",,"Field duplicate, Steady dull light throughout profile.",,,,,,,,"SOURCE: Field Note importer
SOURCE: Field Note
RELATED_TO: PAR
RELATED_TO: Logger
RELATED_TO: LAB
PURPOSE: Water Licence Annual Plan WQ
"
22/12/2020 14:15,418,ARTHURS LAKE,21,MORASS AT LONE TREE - LLL monitoring,80890,KM/AT,Field measurement,,6,22/12/2020 14:15,1.5,432,PAR omni-directional,µmol photons/m²/sec,156,,11,"Chla filtered at AST.,PURPOSE: Water Licence Annual Plan WQ, EnteredBy: macfarlanek 03/06/2021 14:03",,"Field duplicate, Steady dull light throughout profile.",,,,,,,,"SOURCE: Field Note importer
SOURCE: Field Note
RELATED_TO: PAR
RELATED_TO: Logger
RELATED_TO: LAB
PURPOSE: Water Licence Annual Plan WQ
"
22/12/2020 14:15,418,ARTHURS LAKE,21,MORASS AT LONE TREE - LLL monitoring,80890,KM/AT,Field measurement,,5,22/12/2020 14:15,1,432,PAR omni-directional,µmol photons/m²/sec,219,,11,"Chla filtered at AST.,PURPOSE: Water Licence Annual Plan WQ, EnteredBy: macfarlanek 03/06/2021 14:03",,"Field duplicate, Steady dull light throughout profile.",,,,,,,,"SOURCE: Field Note importer
SOURCE: Field Note
RELATED_TO: PAR
RELATED_TO: Logger
RELATED_TO: LAB
PURPOSE: Water Licence Annual Plan WQ
"
22/12/2020 14:15,418,ARTHURS LAKE,21,MORASS AT LONE TREE - LLL monitoring,80890,KM/AT,Field measurement,,4,22/12/2020 14:15,0.5,432,PAR omni-directional,µmol photons/m²/sec,336,,11,"Chla filtered at AST.,PURPOSE: Water Licence Annual Plan WQ, EnteredBy: macfarlanek 03/06/2021 14:03",,"Field duplicate, Steady dull light throughout profile.",,,,,,,,"SOURCE: Field Note importer
SOURCE: Field Note
RELATED_TO: PAR
RELATED_TO: Logger
RELATED_TO: LAB
PURPOSE: Water Licence Annual Plan WQ
"
22/12/2020 14:15,418,ARTHURS LAKE,21,MORASS AT LONE TREE - LLL monitoring,80890,KM/AT,Field measurement,,3,22/12/2020 14:15,0,432,PAR omni-directional,µmol photons/m²/sec,438,,11,"Chla filtered at AST.,PURPOSE: Water Licence Annual Plan WQ, EnteredBy: macfarlanek 03/06/2021 14:03",,"Field duplicate, MEDIUM: AIR, Steady dull light throughout profile.",,,,,,,,"SOURCE: Field Note importer
SOURCE: Field Note
RELATED_TO: PAR
RELATED_TO: Logger
RELATED_TO: LAB
PURPOSE: Water Licence Annual Plan WQ
"
22/12/2020 14:15,418,ARTHURS LAKE,21,MORASS AT LONE TREE - LLL monitoring,80890,KM/AT,Field measurement,,2,22/12/2020 14:15,0.2,101,Water Temperature,Degrees C,13.93,,11,"Chla filtered at AST.,PURPOSE: Water Licence Annual Plan WQ, EnteredBy: macfarlanek 03/06/2021 14:03",Surface grab sample,"Field duplicate, EQUIPMENT: WTW handheld.",,,,,,,,"SOURCE: Field Note importer
SOURCE: Field Note
RELATED_TO: PAR
RELATED_TO: Logger
RELATED_TO: LAB
PURPOSE: Water Licence Annual Plan WQ
"
22/12/2020 14:15,418,ARTHURS LAKE,21,MORASS AT LONE TREE - LLL monitoring,80890,KM/AT,Field measurement,,2,22/12/2020 14:15,0.2,136.01,Turbidity,NTU/FNU,2.35,,11,"Chla filtered at AST.,PURPOSE: Water Licence Annual Plan WQ, EnteredBy: macfarlanek 03/06/2021 14:03",Surface grab sample,"Field duplicate, EQUIPMENT: Hach 2100P",,,,,,,,"SOURCE: Field Note importer
SOURCE: Field Note
RELATED_TO: PAR
RELATED_TO: Logger
RELATED_TO: LAB
PURPOSE: Water Licence Annual Plan WQ
"
22/12/2020 14:15,418,ARTHURS LAKE,21,MORASS AT LONE TREE - LLL monitoring,80890,KM/AT,Field measurement,,2,22/12/2020 14:15,0.2,141.01,Conductivity @ TRef 25,uS/cm (25 TRef),27,,11,"Chla filtered at AST.,PURPOSE: Water Licence Annual Plan WQ, EnteredBy: macfarlanek 03/06/2021 14:03",Surface grab sample,"Field duplicate, EQUIPMENT: WTW handheld.",,,,,,,,"SOURCE: Field Note importer
SOURCE: Field Note
RELATED_TO: PAR
RELATED_TO: Logger
RELATED_TO: LAB
PURPOSE: Water Licence Annual Plan WQ
"
22/12/2020 14:15,418,ARTHURS LAKE,21,MORASS AT LONE TREE - LLL monitoring,80890,KM/AT,Field measurement,,2,22/12/2020 14:15,0.2,154.1,pH field,,7.38,,11,"Chla filtered at AST.,PURPOSE: Water Licence Annual Plan WQ, EnteredBy: macfarlanek 03/06/2021 14:03",Surface grab sample,"Field duplicate, EQUIPMENT: WTW handheld.",,,,,,,,"SOURCE: Field Note importer
SOURCE: Field Note
RELATED_TO: PAR
RELATED_TO: Logger
RELATED_TO: LAB
PURPOSE: Water Licence Annual Plan WQ
"
22/12/2020 14:15,418,ARTHURS LAKE,21,MORASS AT LONE TREE - LLL monitoring,80890,KM/AT,Field measurement,,2,22/12/2020 14:15,0.2,266,Dissolved Oxygen (DO mg/l),mg/l,9.33,,11,"Chla filtered at AST.,PURPOSE: Water Licence Annual Plan WQ, EnteredBy: macfarlanek 03/06/2021 14:03",Surface grab sample,"Field duplicate, EQUIPMENT: WTW handheld.",,,,,,,,"SOURCE: Field Note importer
SOURCE: Field Note
RELATED_TO: PAR
RELATED_TO: Logger
RELATED_TO: LAB
PURPOSE: Water Licence Annual Plan WQ
"
22/12/2020 14:15,418,ARTHURS LAKE,21,MORASS AT LONE TREE - LLL monitoring,80890,KM/AT,Field measurement,,2,22/12/2020 14:15,0.2,266.01,Dissolved Oxygen (DO %),% Saturation,102.3,,11,"Chla filtered at AST.,PURPOSE: Water Licence Annual Plan WQ, EnteredBy: macfarlanek 03/06/2021 14:03",Surface grab sample,"Field duplicate, EQUIPMENT: WTW handheld.",,,,,,,,"SOURCE: Field Note importer
SOURCE: Field Note
RELATED_TO: PAR
RELATED_TO: Logger
RELATED_TO: LAB
PURPOSE: Water Licence Annual Plan WQ
"
22/12/2020 14:15,418,ARTHURS LAKE,21,MORASS AT LONE TREE - LLL monitoring,80890,KM/AT,Field measurement,,1,22/12/2020 14:15,0,102,Air Temperature,Degrees C,10,,11,"Chla filtered at AST.,PURPOSE: Water Licence Annual Plan WQ, EnteredBy: macfarlanek 03/06/2021 14:03",Surface observation,,,,,,,,,"SOURCE: Field Note importer
SOURCE: Field Note
RELATED_TO: PAR
RELATED_TO: Logger
RELATED_TO: LAB
PURPOSE: Water Licence Annual Plan WQ
"
22/12/2020 14:15,418,ARTHURS LAKE,21,MORASS AT LONE TREE - LLL monitoring,80890,KM/AT,Field measurement,,1,22/12/2020 14:15,0,110.11,Precipitation Type,,5,,11,"Chla filtered at AST.,PURPOSE: Water Licence Annual Plan WQ, EnteredBy: macfarlanek 03/06/2021 14:03",Surface observation,"0=None, 1=Drizzle, 2=Snow, 3=Sleet, 4=Hail, 5=Rain",,,,,,,,"SOURCE: Field Note importer
SOURCE: Field Note
RELATED_TO: PAR
RELATED_TO: Logger
RELATED_TO: LAB
PURPOSE: Water Licence Annual Plan WQ
"
22/12/2020 14:15,418,ARTHURS LAKE,21,MORASS AT LONE TREE - LLL monitoring,80890,KM/AT,Field measurement,,1,22/12/2020 14:15,0,131,Transparency - Secchi,Metres,1.23,,11,"Chla filtered at AST.,PURPOSE: Water Licence Annual Plan WQ, EnteredBy: macfarlanek 03/06/2021 14:03",Surface observation,EQUIPMENT: Secchi disc.,,,,,,,,"SOURCE: Field Note importer
SOURCE: Field Note
RELATED_TO: PAR
RELATED_TO: Logger
RELATED_TO: LAB
PURPOSE: Water Licence Annual Plan WQ
"
22/12/2020 14:15,418,ARTHURS LAKE,21,MORASS AT LONE TREE - LLL monitoring,80890,KM/AT,Field measurement,,1,22/12/2020 14:15,0,133.38,Sample bottles,units,6,,11,"Chla filtered at AST.,PURPOSE: Water Licence Annual Plan WQ, EnteredBy: macfarlanek 03/06/2021 14:03",Surface observation,,,,,,,,,"SOURCE: Field Note importer
SOURCE: Field Note
RELATED_TO: PAR
RELATED_TO: Logger
RELATED_TO: LAB
PURPOSE: Water Licence Annual Plan WQ
"
22/12/2020 14:15,418,ARTHURS LAKE,21,MORASS AT LONE TREE - LLL monitoring,80890,KM/AT,Field measurement,,1,22/12/2020 14:15,0,167.02,Water Surface Conditions,,1,,11,"Chla filtered at AST.,PURPOSE: Water Licence Annual Plan WQ, EnteredBy: macfarlanek 03/06/2021 14:03",Surface observation,"0=Flat, 1=Ripples, 2=Small wavelets, 3=Large wavelets, 4=Small waves, 5=Moderate waves, 6=Long waves",,,,,,,,"SOURCE: Field Note importer
SOURCE: Field Note
RELATED_TO: PAR
RELATED_TO: Logger
RELATED_TO: LAB
PURPOSE: Water Licence Annual Plan WQ
"
22/12/2020 14:15,418,ARTHURS LAKE,21,MORASS AT LONE TREE - LLL monitoring,80890,KM/AT,Field measurement,,1,22/12/2020 14:15,0,180.07,Wind Direction Estimate,Degrees,90,,11,"Chla filtered at AST.,PURPOSE: Water Licence Annual Plan WQ, EnteredBy: macfarlanek 03/06/2021 14:03",Surface observation,,,,,,,,,"SOURCE: Field Note importer
SOURCE: Field Note
RELATED_TO: PAR
RELATED_TO: Logger
RELATED_TO: LAB
PURPOSE: Water Licence Annual Plan WQ
"
22/12/2020 14:15,418,ARTHURS LAKE,21,MORASS AT LONE TREE - LLL monitoring,80890,KM/AT,Field measurement,,1,22/12/2020 14:15,0,185.1,Wind speed estimate,Beaufort,1,,11,"Chla filtered at AST.,PURPOSE: Water Licence Annual Plan WQ, EnteredBy: macfarlanek 03/06/2021 14:03",Surface observation,,,,,,,,,"SOURCE: Field Note importer
SOURCE: Field Note
RELATED_TO: PAR
RELATED_TO: Logger
RELATED_TO: LAB
PURPOSE: Water Licence Annual Plan WQ
"
22/12/2020 14:15,418,ARTHURS LAKE,21,MORASS AT LONE TREE - LLL monitoring,80890,KM/AT,Field measurement,,1,22/12/2020 14:15,0,188,Cloud cover,Okta,8,,11,"Chla filtered at AST.,PURPOSE: Water Licence Annual Plan WQ, EnteredBy: macfarlanek 03/06/2021 14:03",Surface observation,,,,,,,,,"SOURCE: Field Note importer
SOURCE: Field Note
RELATED_TO: PAR
RELATED_TO: Logger
RELATED_TO: LAB
PURPOSE: Water Licence Annual Plan WQ
"
20/10/2020 14:30,418,ARTHURS LAKE,21,MORASS AT LONE TREE - LLL monitoring,80461,KM/CB,Analytical Services,99245,1,20/10/2020 14:30,0.2,171,Suspended Solids - Total (TSS),mg/l,13,,4,"'PURPOSE: Water Licence Annual Plan WQ', RelatedTo: 80427, EnteredBy: macfarlanek 12/11/2020 12:11",Surface grab sample,"Method: Solids, Total Suspended dried at 104 ± 3 °C",,,,,,,,"SOURCE: WQ AST Lab results importer
SOURCE: LAB
PURPOSE: Water Licence Annual Plan WQ
"
20/10/2020 14:30,418,ARTHURS LAKE,21,MORASS AT LONE TREE - LLL monitoring,80461,KM/CB,Analytical Services,99245,1,20/10/2020 14:30,0.2,260.01,Nitrite as N,mg/l,0.002,<,4,"'PURPOSE: Water Licence Annual Plan WQ', RelatedTo: 80427, EnteredBy: macfarlanek 12/11/2020 12:11",Surface grab sample,Method: Dissolved Nutrients by FIA,,,,,,,,"SOURCE: WQ AST Lab results importer
SOURCE: LAB
PURPOSE: Water Licence Annual Plan WQ
"
20/10/2020 14:30,418,ARTHURS LAKE,21,MORASS AT LONE TREE - LLL monitoring,80461,KM/CB,Analytical Services,99245,1,20/10/2020 14:30,0.2,260.02,Nitrate as N,mg/l,0.002,<,4,"'PURPOSE: Water Licence Annual Plan WQ', RelatedTo: 80427, EnteredBy: macfarlanek 12/11/2020 12:11",Surface grab sample,Method: Dissolved Nutrients by FIA,,,,,,,,"SOURCE: WQ AST Lab results importer
SOURCE: LAB
PURPOSE: Water Licence Annual Plan WQ
"
20/10/2020 14:30,418,ARTHURS LAKE,21,MORASS AT LONE TREE - LLL monitoring,80461,KM/CB,Analytical Services,99245,1,20/10/2020 14:30,0.2,260.03,Oxidised Nitrite + Nitrate - Total as N,mg/L,0.002,<,4,"'PURPOSE: Water Licence Annual Plan WQ', RelatedTo: 80427, EnteredBy: macfarlanek 12/11/2020 12:11",Surface grab sample,Method: Dissolved Nutrients by FIA,,,,,,,,"SOURCE: WQ AST Lab results importer
SOURCE: LAB
PURPOSE: Water Licence Annual Plan WQ
"
